index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.stern.de/gesellschaft/regional/hamburg-schleswig-holstein/strassen-und-schienen--welche-folgen-das-winterwetter-fuer-baustellen-hat-37180252.html,https://www.stern.de/gesellschaft/regional/hamburg-schleswig-holstein/strassen-und-schienen--welche-folgen-das-winterwetter-fuer-baustellen-hat-37180252.html,0,www.stern.de,Straßen und Schienen: Welche Folgen das Winterwetter für Baustellen hat,"Wochenlang herrschten in Norddeutschland Kälte, Frost und Schnee. Bei Straßen und Gleisen konnte deshalb nicht immer so gebaut werden, wie vorgesehen. Brauchen Reisende also mehr Geduld?",https://image.stern.de/37180254/t/B6/v1/w1440/r1.7778/-/01--ejxrhe64ofv4axs2048jpeg---7da61c591e83a2af.jpg,2026-03-01T03:00:44Z,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Wochenlang herrschten in Norddeutschland Kälte, Frost und Schnee. Bei Straßen und Gleisen konnte deshalb nicht immer so gebaut werden, wie vorges… [+5070 chars]",,de,'Frost'
https://www.stern.de/gesellschaft/regional/berlin-brandenburg/unfaelle--84-jaehriger-stirbt-nach-eisunfall-im-klempowsee-37181276.html,https://www.stern.de/gesellschaft/regional/berlin-brandenburg/unfaelle--84-jaehriger-stirbt-nach-eisunfall-im-klempowsee-37181276.html,0,www.stern.de,Unfälle: 84-Jähriger stirbt nach Eisunfall im Klempowsee,Wusterhausen/Dosse (bb) - Ein 84-jähriger Mann ist nach einem Eisunfall auf dem Klempowsee in Wusterhausen/Dosse (Landkreis Ostprignitz-Ruppin) gestorben.,https://image.stern.de/37181278/t/6X/v1/w1440/r1.7778/-/01--uz4npxjazvv12axs2048jpeg---92dfb0fea9ff2dbd.jpg,2026-03-01T13:41:38Z,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Ein Mann bricht beim Eisangeln in Wusterhausen/Dosse ins Eis ein. Rettungskräfte bergen ihn und versuchen ihn zu reanimieren doch vergebens.
Ein… [+457 chars]",,de,'Eis Unfälle'
https://www.tagesspiegel.de/berlin/unfalle-84-jahriger-stirbt-nach-eisunfall-im-klempowsee-15305590.html,https://www.tagesspiegel.de/berlin/unfalle-84-jahriger-stirbt-nach-eisunfall-im-klempowsee-15305590.html,0,www.tagesspiegel.de,Unfälle: 84-Jähriger stirbt nach Eisunfall im Klempowsee,Ein Mann bricht beim Eisangeln in Wusterhausen/Dosse ins Eis ein. Rettungskräfte bergen ihn und versuchen ihn zu reanimieren – doch vergebens.,https://www.tagesspiegel.de/images/15305589/alternates/BASE_16_9_W1400/1772372568000/klempowsee.jpeg,2026-03-01T13:42:48Z,,Ein 84-jähriger Mann ist nach einem Eisunfall auf dem Klempowsee in Wusterhausen/Dosse (Landkreis Ostprignitz-Ruppin) gestorben. Polizeiangaben zufolge war der Mann am Freitagnachmittag zum Eisangeln… [+355 chars],,de,'Eis Unfälle'
https://noe.orf.at/stories/3343962/,https://noe.orf.at/stories/3343962/,0,noe.orf.at,Natur erwacht im Nationalpark Donauauen,Rechtzeitig zum meteorolgischen Frühlingsbeginn am 1. März zeigen sich im Nationalpark Donauauen für aufmerksame Beobachter bereits zahlreiche Frühlingsboten.  Schneeglöckchen trotzen dem Frost und Sumpfschildkröten erwachen ebenso wie die Insekten.,https://ibs.orf.at/noe?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2026%2F10%2F99%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F2953570_master_1141899_260301_fruehlingsbeginn_00_00_37_16.jpg%3Fs%3D1793b806721bf0cdc01b1e2cd9a2b6d9777b3ce5,2026-03-01T15:34:46Z,,"Frühlingsbeginn
Der kalendarische Frühlingsbeginn ist am 21. März, für Metereologen startet der Frühling aber schon drei Wochen früher und dauert den gesamten März, April und Mai
Die Auböden sind b… [+2504 chars]",,de,'Schneefall'
https://www.zeit.de/news/2026-03/03/milde-tage-und-frostige-naechte-in-berlin-und-brandenburg,https://www.zeit.de/news/2026-03/03/milde-tage-und-frostige-naechte-in-berlin-und-brandenburg,0,www.zeit.de,Wetter: Milde Tage und frostige Nächte in Berlin und Brandenburg,Hier finden Sie Informationen zu dem Thema „Wetter“. Lesen Sie jetzt „Milde Tage und frostige Nächte in Berlin und Brandenburg“.,https://img.zeit.de/news/2026-03/03/milde-tage-und-frostige-naechte-in-berlin-und-brandenburg-image-group/wide__1300x731,2026-03-03T04:42:00Z,,"In Berlin und Brandenburg sind die Temperaturen am Tag frühlingshaft, die Nächte bleiben jedoch noch kalt. Nach Angaben des Deutschen Wetterdienstes (DWD) werden tagsüber Höchstwerte von 15 bis 17 Gr… [+433 chars]",,de,'Frost'
https://www.stern.de/gesellschaft/regional/sachsen/wetter--weiter-heiter-in-sachsen--sachsen-anhalt-und-thueringen-37189178.html,https://www.stern.de/gesellschaft/regional/sachsen/wetter--weiter-heiter-in-sachsen--sachsen-anhalt-und-thueringen-37189178.html,0,www.stern.de,"Wetter: Weiter heiter in Sachsen, Sachsen-Anhalt und Thüringen","Kühle Nächte, sonnige Tage: In Sachsen, Sachsen-Anhalt und Thüringen bleibt es freundlich, aber morgens mit Frostgefahr. Was der Wetterdienst für das Wochenende erwartet.",https://image.stern.de/37189180/t/FL/v1/w1440/r1.7778/-/04--gutkvqepf7v6axs2048jpeg---197a29d6908c576a.jpg,2026-03-04T06:41:34Z,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Kühle Nächte, sonnige Tage: In Sachsen, Sachsen-Anhalt und Thüringen bleibt es freundlich, aber morgens mit Frostgefahr. Was der Wetterdienst für… [+1213 chars]",,de,'Frost'
https://www.faz.net/aktuell/wirtschaft/unternehmen/deutscher-wetterdienst-ki-soll-wettervorhersagen-verbessern-accg-110847005.html,https://www.faz.net/aktuell/wirtschaft/unternehmen/deutscher-wetterdienst-ki-soll-wettervorhersagen-verbessern-accg-110847005.html,0,www.faz.net,Schnellere Prognosen: KI soll die Wettervorhersagen verbessern,Der Deutsche Wetterdienst hat nun ein zweites Instrument für seine Prognosen. Die Vorhersage von Schneefall könnte schon bald genauer werden.,https://media0.faz.net/image/w1200h627/16e2e5a2c26a/w3000h1567x0y622o/032019/1.10847104/unter-blauem-himmel-mit-diesem.webp,2026-03-04T09:56:20Z,,"Der Schnee auf den Straßen oder den Flughäfen, wie er vor wenigen Tagen teils unerwartet den Verkehr gestört hat, könnte bald genauer und mit mehr Vorlauf vorhergesagt werden. Dazu soll dem Deutschen… [+5505 chars]",,de,'Schneefall'
https://www.autobild.de/artikel/schlagloch-schaden-wer-haftet-bei-schaeden--25337819.html,https://www.autobild.de/artikel/schlagloch-schaden-wer-haftet-bei-schaeden--25337819.html,0,www.autobild.de,In diesem Jahr gibt es besonders viele Schlaglöcher – wer haftet?,"Aufgrund des häufigen Wechsels zwischen Frost und Tauwetter ist es in einigen Regionen Deutschlands in diesem Jahr zu mehr Schlaglöchern als üblich gekommen. Wie Sie sich verhalten sollten, wenn Sie durch ein Schlagloch gefahren sind – und wer bei Schäden auf…",https://i.auto-bild.de/ir_img/3/5/6/0/5/0/5/Schlagloch-Alarm-2869-1200x674-4518696f0f67434d.jpg?impolicy=og_images,2026-03-05T05:00:00Z,,"Schlaglöcher im Asphalt entstehen vor allem im Winter: Feuchtigkeit dringt in kleine Risse in der Asphaltdecke ein, dehnt sich beim Gefrieren aus und sprengt den Asphalt dabei auf. Durch den häufigen… [+2821 chars]",,de,'Frost'
https://www.stern.de/gesellschaft/regional/berlin-brandenburg/wetter--frostige-naechte--milde-tage-in-berlin-und-brandenburg-37192848.html,https://www.stern.de/gesellschaft/regional/berlin-brandenburg/wetter--frostige-naechte--milde-tage-in-berlin-und-brandenburg-37192848.html,0,www.stern.de,"Wetter: Frostige Nächte, milde Tage in Berlin und Brandenburg","Berlin/Potsdam (bb) - Die Nächte in Berlin und Brandenburg bleiben frostig, tagsüber wird es dagegen mild. Nach Angaben des Deutschen Wetterdienstes (DWD)",https://image.stern.de/37192850/t/3M/v1/w1440/r1.7778/-/05--ljsazgs4wxv33axs2048jpeg---72ae24691a526a7b.jpg,2026-03-05T05:39:40Z,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Bodenfrost bis zu minus zehn Grad, tagsüber bis zu 18 Grad und Sonnenschein: Die Prognose des Deutschen Wetterdienstes für Berlin und Brandenburg… [+851 chars]",,de,'Frost'
https://www.zeit.de/news/2026-03/05/frostige-naechte-milde-tage-in-berlin-und-brandenburg,https://www.zeit.de/news/2026-03/05/frostige-naechte-milde-tage-in-berlin-und-brandenburg,0,www.zeit.de,"Wetter: Frostige Nächte, milde Tage in Berlin und Brandenburg","Hier finden Sie Informationen zu dem Thema „Wetter“. Lesen Sie jetzt „Frostige Nächte, milde Tage in Berlin und Brandenburg“.",https://img.zeit.de/news/2026-03/05/frostige-naechte-milde-tage-in-berlin-und-brandenburg-image-group/wide__1300x731,2026-03-05T05:39:40Z,,"Die Nächte in Berlin und Brandenburg bleiben frostig, tagsüber wird es dagegen mild. Nach Angaben des Deutschen Wetterdienstes (DWD) bestimmt eine trockene Luftmasse das Wetter in den beiden Bundeslä… [+689 chars]",,de,'Frost'
